dehydrogenize	dehydrogenizes	dehydrogenized	dehydrogenized	dehydrogenizing
dehypnotize	dehypnotizes	dehypnotized	dehypnotized	dehypnotizing
deice	deices	deiced	deiced	deicing
deify	deifies	deified	deified	deifying
deign	deigns	deigned	deigned	deigning
deject	dejects	dejected	dejected	dejecting
delaminate	delaminates	delaminated	delaminated	delaminating
delate	delates	delated	delated	delating
delay	delays	delayed	delayed	delaying
dele	deles	deled	deled	deleing
delete	deletes	deleted	deleted	deleting
deliberate	deliberates	deliberated	deliberated	deliberating
delight	delights	delighted	delighted	delighting
delimitate	delimits	delimited	delimited	delimiting
delineate	delineates	delineated	delineated	delineating
deliquesce	deliquesces	deliquesced	deliquesced	deliquescing
deliver	delivers	delivered	delivered	delivering
delocalize	delocalizes	delocalized	delocalized	delocalizing
delouse	delouses	deloused	deloused	delousing
delude	deludes	deluded	deluded	deluding
deluge	deluges	deluged	deluged	deluging
delve	delves	delved	delved	delving
demagnetize	demagnetizes	demagnetized	demagnetized	demagnetizing
demagogue	demagogues	demagogued	demagogued	demagoguing
demand	demands	demanded	demanded	demanding
demarcate	demarcates	demarcated	demarcated	demarcating
dematerialize	dematerializes	dematerialized	dematerialized	dematerializing
demean	demeans	demeaned	demeaned	demeaning
dement	dements	demented	demented	dementing
demilitarize	demilitarizes	demilitarized	demilitarized	demilitarizing
demineralize	demineralizes	demineralized	demineralized	demineralizing
demise	demises	demised	demised	demising
demist	demists	demisted	demisted	demisting
demit	demits	demitted	demitted	demitting
demob	demobs	demobbed	demobbed	demobbing
demobilize	demobilizes	demobilized	demobilized	demobilizing
democratize	democratizes	democratized	democratized	democratizing
demodulate	demodulates	demodulated	demodulated	demodulating
demolish	demolishes	demolished	demolished	demolishing
demonetize	demonetizes	demonetized	demonetized	demonetizing
demonize	demonizes	demonized	demonized	demonizing
demonstrate	demonstrates	demonstrated	demonstrated	demonstrating
demoralize	demoralizes	demoralized	demoralized	demoralizing
demote	demotes	demoted	demoted	demoting
demount	demounts	demounted	demounted	demounting
demulsify	demulsifies	demulsified	demulsified	demulsifying
demur	demurs	demurred	demurred	demurring
demystify	demystifies	demystified	demystified	demystifying
demythologize	demythologizes	demythologized	demythologized	demythologizing
den	dens	denned	denned	denning
denationalize	denationalizes	denationalized	denationalized	denationalizing
denaturalize	denaturalizes	denaturalized	denaturalized	denaturalizing
denaturize	denaturizes	denaturized	denaturized	denaturizing
denazify	denazifies	denazified	denazified	denazifying
denigrate	denigrates	denigrated	denigrated	denigrating
denitrate	denitrates	denitrated	denitrated	denitrating
denitrify	denitrifies	denitrified	denitrified	denitrifying
denizen	denizens	denizened	denizened	denizening
denominate	denominates	denominated	denominated	denominating
denote	denotes	denoted	denoted	denoting
denounce	denounces	denounced	denounced	denouncing
dent	dents	dented	dented	denting
denuclearize	denuclearizes	denuclearized	denuclearized	denuclearizing
denudate	denudates	denudated	denudated	denudating
denude	denudes	denuded	denuded	denuding
denunciate	denunciates	denunciated	denunciated	denunciating
deny	denies	denied	denied	denying
deodorize	deodorizes	deodorized	deodorized	deodorizing
deoxidize	deoxidizes	deoxidized	deoxidized	deoxidizing
deoxygenize	deoxygenizes	deoxygenized	deoxygenized	deoxygenizing
depart	departs	departed	departed	departing
departmentalize	departmentalizes	departmentalized	departmentalized	departmentalizing
depasture	depastures	depastured	depastured	depasturing
depend	depends	depended	depended	depending
depersonalize	depersonalizes	depersonalized	depersonalized	depersonalizing
depict	depicts	depicted	depicted	depicting
depicture	depictures	depictured	depictured	depicturing
depilate	depilates	depilated	depilated	depilating
deplane	deplanes	deplaned	deplaned	deplaning
deplete	depletes	depleted	depleted	depleting
deplore	deplores	deplored	deplored	deploring
deploy	deploys	deployed	deployed	deploying
deplume	deplumes	deplumed	deplumed	depluming
depolarize	depolarizes	depolarized	depolarized	depolarizing
depoliticize	depoliticizes	depoliticized	depoliticized	depoliticizing
depolymerize	depolymerizes	depolymerized	depolymerized	depolymerizing
depone	depones	deponed	deponed	deponing
depopulate	depopulates	depopulated	depopulated	depopulating
deport	deports	deported	deported	deporting
depose	deposes	deposed	deposed	deposing
deposit	deposits	deposited	deposited	depositing
deprave	depraves	depraved	depraved	depraving
deprecate	deprecates	deprecated	deprecated	deprecating
depreciate	depreciates	depreciated	depreciated	depreciating
depredate	depredates	depredated	depredated	depredating
depress	depresses	depressed	depressed	depressing
depressurize	depressurizes	depressurized	depressurized	depressurizing
deprive	deprives	deprived	deprived	depriving
depurate	depurates	depurated	depurated	depurating
depute	deputes	deputed	deputed	deputing
deputize	deputizes	deputized	deputized	deputizing
deracinate	deracinates	deracinated	deracinated	deracinating
deraign	deraigns	deraigned	deraigned	deraigning
derail	derails	derailed	derailed	derailing
derange	deranges	deranged	deranged	deranging
derate	derates	derated	derated	derating
deration	derations	derationed	derationed	derationing
deregister	deregisters	deregistered	deregistered	deregistering
derequisition	derequisitions	derequisitioned	derequisitioned	derequisitioning
derestrict	derestricts	derestricted	derestricted	derestricting
deride	derides	derided	derided	deriding
derive	derives	derived	derived	deriving
derogate	derogates	derogated	derogated	derogating
derrick	derricks	derricked	derricked	derricking
desalinize	desalinizes	desalinized	desalinized	desalinizing
desalt	desalts	desalted	desalted	desalting
descale	descales	descaled	descaled	descaling
descant	descants	descanted	descanted	descanting
descend	descends	descended	descended	descending
deschool	deschools	deschooled	deschooled	deschooling
describe	describes	described	described	describing
descry	descries	descried	descried	descrying
desecrate	desecrates	desecrated	desecrated	desecrating
desegregate	desegregates	desegregated	desegregated	desegregating
desensitize	desensitizes	desensitized	desensitized	desensitizing
desert	deserts	deserted	deserted	deserting
deserve	deserves	deserved	deserved	deserving
desexualize	desexualizes	desexualized	desexualized	desexualizing
desiccate	desiccates	desiccated	desiccated	desiccating
desiderate	desiderates	desiderated	desiderated	desiderating
design	designs	designed	designed	designing
designate	designates	designated	designated	designating
desire	desires	desired	desired	desiring
desist	desists	desisted	desisted	desisting
desolate	desolates	desolated	desolated	desolating
desorb	desorbs	desorbed	desorbed	desorbing
despair	despairs	despaired	despaired	despairing
despatch	despatches	despatched	despatched	despatching
despise	despises	despised	despised	despising
despite	despites	despited	despited	despiting
despoil	despoils	despoiled	despoiled	despoiling
despond	desponds	desponded	desponded	desponding
despumate	despumates	despumated	despumated	despumating
desquamate	desquamates	desquamated	desquamated	desquamating
destine	destines	destined	destined	destining
destroy	destroys	destroyed	destroyed	destroying
destruct	destructs	destructed	destructed	destructing
desulphurize	desulphurizes	desulphurized	desulphurized	desulphurizing
detach	detaches	detached	detached	detaching
detail	details	detailed	detailed	detailing
detain	detains	detained	detained	detaining
detect	detects	detected	detected	detecting
deter	deters	deterred	deterred	deterring
deterge	deterges	deterged	deterged	deterging
deteriorate	deteriorates	deteriorated	deteriorated	deteriorating
determine	determines	determined	determined	determining
detest	detests	detested	detested	detesting
dethrone	dethrones	dethroned	dethroned	dethroning
detonate	detonates	detonated	detonated	detonating
detour	detours	detoured	detoured	detouring
detoxicate	detoxicates	detoxicated	detoxicated	detoxicating
detoxify	detoxifies	detoxified	detoxified	detoxifying
detract	detracts	detracted	detracted	detracting
detrain	detrains	detrained	detrained	detraining
detribalize	detribalizes	detribalized	detribalized	detribalizing
detrude	detrudes	detruded	detruded	detruding
detruncate	detruncates	detruncated	detruncated	detruncating
deuterate	deuterates	deuterated	deuterated	deuterating
devalue	devalues	devalued	devalued	devaluing
devastate	devastates	devastated	devastated	devastating
develop	develops	developed	developed	developing
devest	devests	devested	devested	devesting
deviate	deviates	deviated	deviated	deviating
devil	devils	deviled	deviled	deviling
devise	devises	devised	devised	devising
devitalize	devitalizes	devitalized	devitalized	devitalizing
devitrify	devitrifies	devitrified	devitrified	devitrifying
devoice	devoices	devoiced	devoiced	devoicing
devolve	devolves	devolved	devolved	devolving
devote	devotes	devoted	devoted	devoting
devour	devours	devoured	devoured	devouring
dew	dews	dewed	dewed	dewing
diabolize	diabolizes	diabolized	diabolized	diabolizing
diadem	diadems	diademed	diademed	diademing
diagnose	diagnoses	diagnosed	diagnosed	diagnosing
diagram	diagrams	diagrammed	diagrammed	diagramming
dial	dials	dialed	dialed	dialing
dialogize	dialogizes	dialogized	dialogized	dialogizing
dialogue	dialogues	dialogued	dialogued	dialoguing
dialyze	dialyzes	dialyzed	dialyzed	dialyzing
diamond	diamonds	diamonded	diamonded	diamonding
diaper	diapers	diapered	diapered	diapering
diazotize	diazotizes	diazotized	diazotized	diazotizing
dib	dibs	dibbed	dibbed	dibbing
dibble	dibbles	dibbled	dibbled	dibbling
dice	dices	diced	diced	dicing
dichotomize	dichotomizes	dichotomized	dichotomized	dichotomizing
dicker	dickers	dickered	dickered	dickering
dictate	dictates	dictated	dictated	dictating
diddle	diddles	diddled	diddled	diddling
die	dies	died	died	dying
die-cast	die-casts	die-cast	die-cast	die-casting
diet	diets	dieted	dieted	dieting
differ	differs	differed	differed	differing
differentiate	differentiates	differentiated	differentiated	differentiating
diffract	diffracts	diffracted	diffracted	diffracting
diffuse	diffuses	diffused	diffused	diffusing
dig	digs	dug	dug	digging
digest	digests	digested	digested	digesting
dight	dights	dighted	dighted	dighting
digitalize	digitalizes	digitalized	digitalized	digitalizing
digitize	digitizes	digitized	digitized	digitizing
dignify	dignifies	dignified	dignified	dignifying
digress	digresses	digressed	digressed	digressing
dike	dikes	diked	diked	diking
dilapidate	dilapidates	dilapidated	dilapidated	dilapidating
dilate	dilates	dilated	dilated	dilating
dillydally	dillydallies	dillydallied	dillydallied	dillydallying
dilute	dilutes	diluted	diluted	diluting
dim	dims	dimmed	dimmed	dimming
dimension	dimensions	dimensioned	dimensioned	dimensioning
dimidiate	dimidiates	dimidiated	dimidiated	dimidiating
diminish	diminishes	diminished	diminished	diminishing
dimple	dimples	dimpled	dimpled	dimpling
din	dins	dinned	dinned	dinning
dine	dines	dined	dined	dining
ding	dings	dinged	dinged	dinging
dint	dints	dinted	dinted	dinting
dip	dips	dipped	dipped	dipping
diphthongize	diphthongizes	diphthongized	diphthongized	diphthongizing
direct	directs	directed	directed	directing
dirk	dirks	dirked	dirked	dirking
dirty	dirties	dirtied	dirtied	dirtying
disable	disables	disabled	disabled	disabling
disabuse	disabuses	disabused	disabused	disabusing
disaccord	disaccords	disaccorded	disaccorded	disaccording
disaccredit	disaccredits	disaccredited	disaccredited	disaccrediting
disaccustom	disaccustoms	disaccustomed	disaccustomed	disaccustoming
disadvantage	disadvantages	disadvantaged	disadvantaged	disadvantaging
disaffect	disaffects	disaffected	disaffected	disaffecting
disaffiliate	disaffiliates	disaffiliated	disaffiliated	disaffiliating
disaffirm	disaffirms	disaffirmed	disaffirmed	disaffirming
disafforest	disafforests	disafforested	disafforested	disafforesting
disagree	disagrees	disagreed	disagreed	disagreeing
disallow	disallows	disallowed	disallowed	disallowing
disambiguate	disambiguates	disambiguated	disambiguated	disambiguating
disannul	disannuls	disannulled	disannulled	disannulling
disappear	disappears	disappeared	disappeared	disappearing
disappoint	disappoints	disappointed	disappointed	disappointing
disapprove	disapproves	disapproved	disapproved	disapproving
disarm	disarms	disarmed	disarmed	disarming
disarrange	disarranges	disarranged	disarranged	disarranging
disarray	disarrays	disarrayed	disarrayed	disarraying
disarticulate	disarticulates	disarticulated	disarticulated	disarticulating
disassemble	disassembles	disassembled	disassembled	disassembling
disassociate	disassociates	disassociated	disassociated	disassociating
disavow	disavows	disavowed	disavowed	disavowing
disband	disbands	disbanded	disbanded	disbanding
disbar	disbars	disbarred	disbarred	disbarring
disbelieve	disbelieves	disbelieved	disbelieved	disbelieving
disbranch	disbranches	disbranched	disbranched	disbranching
disbud	disbuds	disbudded	disbudded	disbudding
disburden	disburdens	disburdened	disburdened	disburdening
disburse	disburses	disbursed	disbursed	disbursing
disc	discs	disced	disced	discing
discant	discants	discanted	discanted	discanting
discard	discards	discarded	discarded	discarding
discern	discerns	discerned	discerned	discerning
discharge	discharges	discharged	discharged	discharging
discipline	disciplines	disciplined	disciplined	disciplining
disclaim	disclaims	disclaimed	disclaimed	disclaiming
disclose	discloses	disclosed	disclosed	disclosing
discolour	discolours	discoloured	discoloured	discolouring
discombobulate	discombobulates	discombobulated	discombobulated	discombobulating
discomfit	discomfits	discomfited	discomfited	discomfiting
discomfort	discomforts	discomforted	discomforted	discomforting
discommend	discommends	discommended	discommended	discommending
discommode	discommodes	discommoded	discommoded	discommoding
discommon	discommons	discommoned	discommoned	discommoning
discompose	discomposes	discomposed	discomposed	discomposing
disconcert	disconcerts	disconcerted	disconcerted	disconcerting
disconnect	disconnects	disconnected	disconnected	disconnecting
disconsider	disconsiders	disconsidered	disconsidered	disconsidering
discontent	discontents	discontented	discontented	discontenting
discontinue	discontinues	discontinued	discontinued	discontinuing
discord	discords	discorded	discorded	discording
discount	discounts	discounted	discounted	discounting
discountenance	discountenances	discountenanced	discountenanced	discountenancing
discourage	discourages	discouraged	discouraged	discouraging
discourse	discourses	discoursed	discoursed	discoursing
discover	discovers	discovered	discovered	discovering
discredit	discredits	discredited	discredited	discrediting
discriminate	discriminates	discriminated	discriminated	discriminating
discuss	discusses	discussed	discussed	discussing
disdain	disdains	disdained	disdained	disdaining
disembark	disembarks	disembarked	disembarked	disembarking
disembarrass	disembarrasses	disembarrassed	disembarrassed	disembarrassing
disembody	disembodies	disembodied	disembodied	disembodying
disembogue	disembogues	disembogued	disembogued	disemboguing
disembowel	disembowels	disembowelled	disembowelled	disembowelling
disembroil	disembroils	disembroiled	disembroiled	disembroiling
disenable	disenables	disenabled	disenabled	disenabling
disenchant	disenchants	disenchanted	disenchanted	disenchanting
disencumber	disencumbers	disencumbered	disencumbered	disencumbering
disendow	disendows	disendowed	disendowed	disendowing
disenfranchise	disenfranchises	disenfranchised	disenfranchised	disenfranchising
disengage	disengages	disengaged	disengaged	disengaging
disentail	disentails	disentailed	disentailed	disentailing
disentangle	disentangles	disentangled	disentangled	disentangling
disenthrall	disenthrals	disenthralled	disenthralled	disenthralling
disentitle	disentitles	disentitled	disentitled	disentitling
disentomb	disentombs	disentombed	disentombed	disentombing
disentwine	disentwines	disentwined	disentwined	disentwining
disestablish	disestablishes	disestablished	disestablished	disestablishing
disesteem	disesteems	disesteemed	disesteemed	disesteeming
disfavour	disfavours	disfavoured	disfavoured	disfavouring
disfeature	disfeatures	disfeatured	disfeatured	disfeaturing
disfigure	disfigures	disfigured	disfigured	disfiguring
disforest	disforests	disforested	disforested	disforesting
disfranchise	disfranchises	disfranchised	disfranchised	disfranchising
disfrock	disfrocks	disfrocked	disfrocked	disfrocking
disgorge	disgorges	disgorged	disgorged	disgorging
disgrace	disgraces	disgraced	disgraced	disgracing
disgruntle	disgruntles	disgruntled	disgruntled	disgruntling
disguise	disguises	disguised	disguised	disguising
disgust	disgusts	disgusted	disgusted	disgusting
dish	dishes	dished	dished	dishing
dishearten	disheartens	disheartened	disheartened	disheartening
dishevel	dishevels	dishevelled	dishevelled	dishevelling
dishonour	dishonours	dishonoured	dishonoured	dishonouring
disillusion	disillusions	disillusioned	disillusioned	disillusioning
disincline	disinclines	disinclined	disinclined	disinclining
disinfect	disinfects	disinfected	disinfected	disinfecting
disinfest	disinfests	disinfested	disinfested	disinfesting
disinherit	disinherits	disinherited	disinherited	disinheriting
disintegrate	disintegrates	disintegrated	disintegrated	disintegrating
disinter	disinters	disinterred	disinterred	disinterring
disinterest	disinterests	disinterested	disinterested	disinteresting
disject	disjects	disjected	disjected	disjecting
disjoin	disjoins	disjoined	disjoined	disjoining
disjoint	disjoints	disjointed	disjointed	disjointing
dislike	dislikes	disliked	disliked	disliking
dislimn	dislimns	dislimned	dislimned	dislimning
dislocate	dislocates	dislocated	dislocated	dislocating
dislodge	dislodges	dislodged	dislodged	dislodging
dismantle	dismantles	dismantled	dismantled	dismantling
dismast	dismasts	dismasted	dismasted	dismasting
dismay	dismays	dismayed	dismayed	dismaying
dismember	dismembers	dismembered	dismembered	dismembering
dismiss	dismisses	dismissed	dismissed	dismissing
dismount	dismounts	dismounted	dismounted	dismounting
disobey	disobeys	disobeyed	disobeyed	disobeying
disoblige	disobliges	disobliged	disobliged	disobliging
disorder	disorders	disordered	disordered	disordering
disorganize	disorganizes	disorganized	disorganized	disorganizing
disorientate	disorients	disoriented	disoriented	disorienting
disown	disowns	disowned	disowned	disowning
disparage	disparages	disparaged	disparaged	disparaging
dispatch	dispatches	dispatched	dispatched	dispatching
dispel	dispels	dispelled	dispelled	dispelling
dispend	dispends	dispended	dispended	dispending
dispense	dispenses	dispensed	dispensed	dispensing
disperse	disperses	dispersed	dispersed	dispersing
dispirit	dispirits	dispirited	dispirited	dispiriting
displace	displaces	displaced	displaced	displacing
displant	displants	displanted	displanted	displanting
display	displays	displayed	displayed	displaying
displease	displeases	displeased	displeased	displeasing
displeasure	displeasures	displeasured	displeasured	displeasuring
displode	displodes	disploded	disploded	disploding
disport	disports	disported	disported	disporting
dispose	disposes	disposed	disposed	disposing
dispossess	dispossesses	dispossessed	dispossessed	dispossessing
dispraise	dispraises	dispraised	dispraised	dispraising
disprize	disprizes	disprized	disprized	disprizing
disproportion	disproportions	disproportioned	disproportioned	disproportioning
disproportionate	disproportionates	disproportionated	disproportionated	disproportionating
disprove	disproves	disproved	disproved	disproving
dispute	disputes	disputed	disputed	disputing
disqualify	disqualifies	disqualified	disqualified	disqualifying
disquiet	disquiets	disquieted	disquieted	disquieting
disrate	disrates	disrated	disrated	disrating
disregard	disregards	disregarded	disregarded	disregarding
disrelish	disrelishes	disrelished	disrelished	disrelishing
disremember	disremembers	disremembered	disremembered	disremembering
disrespect	disrespects	disrespected	disrespected	disrespecting
disrobe	disrobes	disrobed	disrobed	disrobing
disrupt	disrupts	disrupted	disrupted	disrupting
dissatisfy	dissatisfies	dissatisfied	dissatisfied	dissatisfying
dissect	dissects	dissected	dissected	dissecting
disseize	disseizes	disseized	disseized	disseizing
dissemble	dissembles	dissembled	dissembled	dissembling
disseminate	disseminates	disseminated	disseminated	disseminating
dissent	dissents	dissented	dissented	dissenting
dissertate	dissertates	dissertated	dissertated	dissertating
disserve	disserves	disserved	disserved	disserving
dissever	dissevers	dissevered	dissevered	dissevering
dissimilate	dissimilates	dissimilated	dissimilated	dissimilating
dissimulate	dissimulates	dissimulated	dissimulated	dissimulating
dissipate	dissipates	dissipated	dissipated	dissipating
dissociate	dissociates	dissociated	dissociated	dissociating
dissolve	dissolves	dissolved	dissolved	dissolving
dissuade	dissuades	dissuaded	dissuaded	dissuading
distance	distances	distanced	distanced	distancing
distaste	distastes	distasted	distasted	distasting
distemper	distempers	distempered	distempered	distempering
distend	distends	distended	distended	distending
distill	distils	distilled	distilled	distilling
distinguish	distinguishes	distinguished	distinguished	distinguishing
distort	distorts	distorted	distorted	distorting
distract	distracts	distracted	distracted	distracting
distrain	distrains	distrained	distrained	distraining
distress	distresses	distressed	distressed	distressing
distribute	distributes	distributed	distributed	distributing
district	districts	districted	districted	districting
distrust	distrusts	distrusted	distrusted	distrusting
disturb	disturbs	disturbed	disturbed	disturbing
disunite	disunites	disunited	disunited	disuniting
ditch	ditches	ditched	ditched	ditching
dither	dithers	dithered	dithered	dithering
ditto	dittos	dittoed	dittoed	dittoing
divagate	divagates	divagated	divagated	divagating
divaricate	divaricates	divaricated	divaricated	divaricating
dive	dives	dove	dived	diving
divebomb	divebombs	divebombed	divebombed	divebombing
diverge	diverges	diverged	diverged	diverging
diversify	diversifies	diversified	diversified	diversifying
divert	diverts	diverted	diverted	diverting
divest	divests	divested	divested	divesting
divide	divides	divided	divided	dividing
divine	divines	divined	divined	divining
divinize	divinizes	divinized	divinized	divinizing
divorce	divorces	divorced	divorced	divorcing
divulgate	divulgates	divulgated	divulgated	divulgating
divulge	divulges	divulged	divulged	divulging
divvy	divvies	divvied	divvied	divvying
dizen	dizens	dizened	dizened	dizening
dizzy	dizzies	dizzied	dizzied	dizzying
dock	docks	docked	docked	docking
docket	dockets	docketed	docketed	docketing
doctor	doctors	doctored	doctored	doctoring
document	documents	documented	documented	documenting
dodder	dodders	doddered	doddered	doddering
dodge	dodges	dodged	dodged	dodging
doff	doffs	doffed	doffed	doffing
dog	dogs	dogged	dogged	dogging
dog-paddle	dog-paddles	dog-paddled	dog-paddled	dog-paddling
dogear	dogears	dogeared	dogeared	dogearing
dogmatize	dogmatizes	dogmatized	dogmatized	dogmatizing
dole	doles	doled	doled	doling
dolly	dollies	dollied	dollied	dollying
dome	domes	domed	domed	doming
domesticize	domesticizes	domesticized	domesticized	domesticizing
domicile	domicils	domiciled	domiciled	domiciling
dominate	dominates	dominated	dominated	dominating
domineer	domineers	domineered	domineered	domineering
don	dons	donned	donned	donning
donate	donates	donated	donated	donating
dong	dongs	donged	donged	donging
doodle	doodles	doodled	doodled	doodling
doom	dooms	doomed	doomed	dooming
dope	dopes	doped	doped	doping
dose	doses	dosed	dosed	dosing
doss	dosses	dossed	dossed	dossing
dot	dots	dotted	dotted	dotting
dote	dotes	doted	doted	doting
double	doubles	doubled	doubled	doubling
double-bank	double-banks	double-banked	double-banked	double-banking
double-declutch	double-declutches	double-declutched	double-declutched	double-declutching
double-fault	double-faults	double-faulted	double-faulted	double-faulting
double-stop	double-stops	double-stopped	double-stopped	double-stopping
double-time	double-times	double-timed	double-timed	double-timing
doublebogey	doublebogeys	doublebogeyed	doublebogeyed	doublebogeying
doublecheck	doublechecks	doublechecked	doublechecked	doublechecking
doublecross	doublecrosses	doublecrossed	doublecrossed	doublecrossing
doublepark	doubleparks	doubleparked	doubleparked	doubleparking
doublespace	doublespaces	doublespaced	doublespaced	doublespacing
doubletongue	doubletongues	doubletongued	doubletongued	doubletonguing
doubt	doubts	doubted	doubted	doubting
douche	douches	douched	douched	douching
douse	douses	doused	doused	dousing
dovetail	dovetails	dovetailed	dovetailed	dovetailing
dow	dows	dowed	dowed	dowing
dower	dowers	dowered	dowered	dowering
down	downs	downed	downed	downing
downgrade	downgrades	downgraded	downgraded	downgrading
downplay	downplays	downplayed	downplayed	downplaying
dowse	dowses	dowsed	dowsed	dowsing
doze	dozes	dozed	dozed	dozing
drab	drabs	drabbed	drabbed	drabbing
drabble	drabbles	drabbled	drabbled	drabbling
draft	drafts	banked	banked	banking
draggle	draggles	draggled	draggled	draggling
draghunt	drags	draghunted	draghunted	draghunting
dragoon	dragoons	dragooned	dragooned	dragooning
drain	drains	drained	drained	draining
dramatize	dramatizes	dramatized	dramatized	dramatizing
drape	drapes	draped	draped	draping
drat	drats	dratted	dratted	dratting
draw	draws	drew	drawn	drawing
drawl	drawls	drawled	drawled	drawling
dread	dreads	dreaded	dreaded	dreading
dream	dreams	dreamt	dreamt	dreaming
dredge	dredges	dredged	dredged	dredging
dree	drees	dreed	dreed	dreeing
drench	drenches	drenched	drenched	drenching
dress	dresses	dressed	dressed	dressing
dribble	dribbles	dribbled	dribbled	dribbling
drift	drifts	drifted	drifted	drifting
drill	drills	drilled	drilled	drilling
drink	drinks	drank	drunk	drinking
drip	drips	dripped	dripped	dripping
drive	drives	drove	driven	driving
drivel	drivels	drivelled	drivelled	drivelling
drizzle	drizzles	drizzled	drizzled	drizzling
drone	drones	droned	droned	droning
drool	drools	drooled	drooled	drooling
droop	droops	drooped	drooped	drooping
drop	drops	dropped	dropped	dropping
dropkick	dropkicks	dropkicked	dropkicked	dropkicking
dropout	dropouts	dropouted	dropouted	dropouting
drown	drowns	drowned	drowned	drowning
drowse	drowses	drowsed	drowsed	drowsing
drub	drubs	drubbed	drubbed	drubbing
drudge	drudges	drudged	drudged	drudging
drug	drugs	drugged	drugged	drugging
drum	drums	drummed	drummed	drumming
dry	dries	dried	dried	drying
dry-salt	dry-salts	dry-salted	dry-salted	dry-salting
dryclean	drycleans	drycleaned	drycleaned	drycleaning
drydock	drydocks	drydocked	drydocked	drydocking
dub	dubs	dubbed	dubbed	dubbing
duck	ducks	ducked	ducked	ducking
duel	duels	duelled	duelled	duelling
duff	duffs	duffed	duffed	duffing
dulcify	dulcifies	dulcified	dulcified	dulcifying
dull	dulls	dulled	dulled	dulling
dumfound	dumfounds	dumfounded	dumfounded	dumfounding
dummy	dummies	dummied	dummied	dummying
dump	dumps	dumped	dumped	dumping
dun	duns	dunned	dunned	dunning
dung	dungs	dunged	dunged	dunging
dunk	dunks	dunked	dunked	dunking
dunt	dunts	dunted	dunted	dunting
dup	dups	dupped	dupped	dupping
dupe	dupes	duped	duped	duping
duplicate	duplicates	duplicated	duplicated	duplicating
dusk	dusks	dusked	dusked	dusking
dust	dusts	dusted	dusted	dusting
dwarf	dwarfs	dwarfed	dwarfed	dwarfing
dwell	dwells	dwelt	dwelt	dwelling
dwindle	dwindles	dwindled	dwindled	dwindling
dye	dyes	dyed	dyed	dyeing
dyke	dykes	dyked	dyked	dyking
dynamite	dynamites	dynamited	dynamited	dynamiting
ear	ears	eared	eared	earing
earbash	earbashes	earbashed	earbashed	earbashing
earmark	earmarks	earmarked	earmarked	earmarking
earn	earns	earned	earned	earning
earth	earths	earthed	earthed	earthing
earwig	earwigs	earwigged	earwigged	earwigging
ease	eases	eased	eased	easing
eat	eats	ate	eaten	eating
eavesdrop	eavesdrops	eavesdropped	eavesdropped	eavesdropping
ebb	ebbs	ebbed	ebbed	ebbing
ebonize	ebonizes	ebonized	ebonized	ebonizing
echelon	echelons	echeloned	echeloned	echeloning
echo	echoes	echoed	echoed	echoing
eclipse	eclipses	eclipsed	eclipsed	eclipsing
economize	economizes	economized	economized	economizing
eddy	eddies	eddied	eddied	eddying
edge	edges	edged	edged	edging
edify	edifies	edified	edified	edifying
edit	edits	edited	edited	editing
editorialize	editorializes	editorialized	editorialized	editorializing
educate	educates	educated	educated	educating
educe	educes	educed	educed	educing
edulcorate	edulcorates	edulcorated	edulcorated	edulcorating
eff	effs	effed	effed	effing
efface	effaces	effaced	effaced	effacing
effect	effects	effected	effected	effecting
effectuate	effectuates	effectuated	effectuated	effectuating
effervesce	effervesces	effervesced	effervesced	effervescing
effloresce	effloresces	effloresced	effloresced	efflorescing
effuse	effuses	effused	effused	effusing
egest	egests	egested	egested	egesting
egg	eggs	egged	egged	egging
egotrip	egotrips'	egotripped	egotripped	egotripping
egress	egresses	egressed	egressed	egressing
ejaculate	ejaculates	ejaculated	ejaculated	ejaculating
eject	ejects	ejected	ejected	ejecting
eke	ekes	eked	eked	eking
elaborate	elaborates	elaborated	elaborated	elaborating
elapse	elapses	elapsed	elapsed	elapsing
elasticate	elasticates	elasticated	elasticated	elasticating
elasticize	elasticizes	elasticized	elasticized	elasticizing
elate	elates	elated	elated	elating
elbow	elbows	elbowed	elbowed	elbowing
elect	elects	elected	elected	electing
electioneer	electioneers	electioneered	electioneered	electioneering
electrify	electrifies	electrified	electrified	electrifying
electrocute	electrocutes	electrocuted	electrocuted	electrocuting
electrodeposit	electrodeposits	electrodeposited	electrodeposited	electrodepositing
electroform	electroforms	electroformed	electroformed	electroforming
electrolyze	electrolyzes	electrolyzed	electrolyzed	electrolyzing
electroplate	electroplates	electroplated	electroplated	electroplating
electrotype	electrotypes	electrotyped	electrotyped	electrotyping
elegize	elegizes	elegized	elegized	elegizing
elevate	elevates	elevated	elevated	elevating
elicit	elicits	elicited	elicited	eliciting
elide	elides	elided	elided	eliding
eliminate	eliminates	eliminated	eliminated	eliminating
eloin	eloins	eloined	eloined	eloining
elongate	elongates	elongated	elongated	elongating
elope	elopes	eloped	eloped	eloping
elucidate	elucidates	elucidated	elucidated	elucidating
elude	eludes	eluded	eluded	eluding
elute	elutes	eluted	eluted	eluting
elutriate	elutriates	elutriated	elutriated	elutriating
emaciate	emaciates	emaciated	emaciated	emaciating
emanate	emanates	emanated	emanated	emanating
emancipate	emancipates	emancipated	emancipated	emancipating
emasculate	emasculates	emasculated	emasculated	emasculating
embalm	embalms	embalmed	embalmed	embalming
embank	embanks	embanked	embanked	embanking
